Link,Level
https://www.olx.pl/d/oferta/sprzedam-lokal-20-33-m2-w-warszawie-falenicy-CID3-ID11GtEO.html,basement
https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-na-ochocie-ID4wCsG.html,basement
https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-przy-polu-mokotowskim-ID4x3Zi.html,basement
https://www.olx.plhttps://www.otodom.pl/pl/oferta/inwestycja-w-topowej-lokalizacji-metro-sgh-park-ID4v1Km.html,basement
https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-kawalerki-w-zielonej-czesci-mokotowa-blisko-metra-ID4vE00.html,basement
https://www.olx.plhttps://www.otodom.pl/pl/oferta/bez-prowizji-kamienica-gotowa-inwestycja-odliczenie-vat-23-ID4uVhL.html,basement
https://www.olx.plhttps://www.otodom.pl/pl/oferta/lokal-20-3-mfalenicado-adaptacji-ID4vTMZ.html,basement
https://www.olx.plhttps://www.otodom.pl/pl/oferta/bez-prowizji-gotowa-inwestycja-odliczenie-vat-23-ID4uVjp.html,basement
https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-z-dodatkowym-pokojem-super-cena-ID4ubDb.html,basement
https://www.olx.pl/d/oferta/mieszkanie-67mkw-metro-sluzew-bezposrednio-CID3-ID1249Wd.html,basement
https://www.olx.plhttps://www.otodom.pl/pl/oferta/super-oferta-dla-inwestorow-oraz-przedsiebiorcow-ID4x2NT.html,0
https://www.olx.pl/d/oferta/apartament-125-27m2-ogrodek-250m2-warszawa-wilanow-CID3-IDAoeZf.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/ogrodek-77-88m-gotowe-2025-garaz-za-10k-harmonogram-15-850-ID4vWfs.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/zainwestuj-mikro-przestrzen-z-potencjalem-lokal-dostepny-od-zaraz-ID4vWRt.html,0
https://www.olx.pl/d/oferta/2-pokoje-widna-kuchnia-parter-z-ogrodkiem-CID3-ID14qE3Q.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-z-garazem-i-klimatycznym-mini-ogrodkiem-ID4vMEz.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-2-pokojowe-mieszkanie-w-cichej-okolicy-ID4wsWi.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/przytulne-40-m-2-2-pokojowe-z-ogrodkiem-na-sprzedaz-ID4xaMR.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-76m2-z-ogrodem-156m2-ID4uTlm.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/bezposrednio-2-pokojowe-ul-broniewskiego-ID4vwPX.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-na-zielonej-ochocie-ID4xazg.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-niezalezne-pokoje-przy-metrze-ID4v5c4.html,0
https://www.olx.pl/d/oferta/3-trzy-pokoje-przy-lazienkach-krol-mokotow-68m2-taras-bezposrednio-CID3-ID11f2aE.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/dwupokojowe-lux-rezydencja-powisle-ID4vKFP.html,0
https://www.olx.pl/d/oferta/sprzedam-mieszkanie-CID3-ID16l5ZS.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-blisko-stacji-metra-onz-ID4wyjx.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/osiedle-zielona-bialoleka-mieszkanie-z-ogrodem-ID4wkZn.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/-ID4vZZV.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-przy-skm-ID4xcWJ.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/bialoleka-nowe-bud-3-pokoje-ogrodek-parking-ID4x7ed.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/po-generalnym-remoncie-przy-wisle-komorka-i-mp-ID4vELI.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowy-segment-warszawa-wawer-75-m-ogrod-114m-bezczynszowy-2-miejsca-ID4vhar.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-i-bialoleka-i-ogrodek-ID4vSN7.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/5-pokoi-117m-mokotow-z-garazem-i-ogrodem-ciche-ID4xdt2.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mozliwosc-2-pokoi-niski-czynsz-dobra-lokalizacja-ID4xah4.html,0
https://www.olx.pl/d/oferta/wyjatkowe-marina-mokotow-3-pokoje-i-gabinet-ogrod-CID3-ID163wKc.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/ochota-ul-drawska-2-pok-53-40-m-garaz-ID4v4l0.html,0
https://www.olx.pl/d/oferta/mieszkanie-75-m2-dwupoziomowe-praga-poludnie-ul-siennicka-nowe-CID3-ID16zZd2.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-z-ogrodem-tylko-10-min-do-metra-nowe-ID4vsux.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/do-remontu-duzy-balkon-skomunikowane-ID4x7Vn.html,0
https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-3-pokoje-wysoki-standard-bialoleka-ID4vQmh.html,0
